lat,lon,housenumber,street,city
51.1221825,20.8702267,23,Sezamkowa,Skarżysko-Kamienna
51.1214201,20.8689775,19,Spółdzielcza,Skarżysko-Kamienna
51.1213075,20.8682744,34,Stanisława Moniuszki,Skarżysko-Kamienna
51.1224266,20.8680315,15,Kazimierza Pułaskiego,Skarżysko-Kamienna
50.5912362,21.0011942,8,Rynek,
50.5915464,20.9999367,10,Szkolna,Szydłów
51.1253128,20.8788485,64,Wiejska,Skarżysko-Kamienna
51.1256372,20.8802112,70,Wiejska,Skarżysko-Kamienna
50.5915229,21.0017648,1,Osiedle Władysława Łokietka,Szydłów
51.1154514,20.86924,53,Aleja Marszałka Józefa Piłsudskiego,Skarżysko-Kamienna
51.1121195,20.8704363,66a,Aleja Niepodległości,Skarżysko-Kamienna
51.1123486,20.8623414,12,Aleja Tysiąclecia,
51.1238173,20.8669101,46,Stanisława Moniuszki,Skarżysko-Kamienna
51.1236052,20.8670308,46A,Stanisława Moniuszki,Skarżysko-Kamienna
51.1242655,20.8649696,13,Świętokrzyska,Skarżysko-Kamienna
51.1243109,20.8651815,15,Świętokrzyska,Skarżysko-Kamienna
51.1205032,20.8599015,37,Henryka Sienkiewicza,Skarżysko-Kamienna
51.1244956,20.8575811,2,Grabowa,Skarżysko-Kamienna
50.2026775,20.3910899,152,,
51.1218305,20.8685865,23,Sezamkowa,Skarżysko-Kamienna
51.0395993,21.0938537,105,Iłżecka,Starachowice
51.1313376,20.8570785,42A,Warszawska,Skarżysko-Kamienna
51.1314132,20.857105,42B,Warszawska,Skarżysko-Kamienna
50.5642899,21.1628555,14,Szkolna,Staszów
50.7996075,20.4620724,4,Plac 2 Czerwca,Chęciny
51.194621,20.4137495,3,Wojska Polskiego,Końskie
51.1913043,20.4067622,11,Marszałka Józefa Piłsudskiego,Końskie
51.1143437,20.8637253,13,Stefana Okrzei,Skarżysko-Kamienna
50.567516,21.1724028,1,Spokojna,Staszów
50.5675522,21.1746391,20,Spokojna,Staszów
50.8760678,20.6349104,26,Warszawska,Kielce
50.8753495,20.6362541,26,Warszawska,Kielce
50.8760549,20.6369964,26,Warszawska,Kielce
50.8697353,20.6346534,4,Świętego Leonarda,Kielce
50.8681237,20.6348209,2,Plac Wolności,Kielce
50.8609511,20.6289651,21,Zgoda,Kielce
50.8556545,20.6119684,1,Leszka Drogosza,Kielce
50.8679419,20.636384,7,Plac Stanisława Moniuszki,Kielce
50.8682152,20.6257212,5,Zamkowa,Kielce
50.8684023,20.6255224,5/7,Zamkowa,Kielce
50.8684246,20.6376402,2B,Plac Stanisława Moniuszki,Kielce
50.8807758,20.6479505,20,Świętokrzyska,Kielce
50.8686771,20.6143551,20,Karczówkowska,Kielce
50.8837342,20.64572,5,Marii Konopnickiej,Kielce
50.8895924,20.6609446,53,Jana Nowaka-Jeziorańskiego,Kielce
50.8653069,20.6486846,60,Zagórska,Kielce
50.8796986,20.5946078,25,Biskupa Adama Naruszewicza,Kielce
50.8628871,20.5860312,1,Krzemionkowa,Kielce
50.8779612,20.6114448,36,Jagiellońska,Kielce
50.8890769,20.604396,64,Górnicza,Kielce
50.8911646,20.647845,147,Warszawska,Kielce
50.8627814,20.6816744,1,Wikaryjska,Kielce
50.8471288,20.630036,31,Barwinek,Kielce
50.8719319,20.6308356,1,Rynek,Kielce
50.8909561,20.6476788,147,Warszawska,Kielce
50.6868685,21.7351779,33,Adama Mickiewicza,Sandomierz
50.6790548,21.7488038,4,Rynek,Sandomierz
50.6846329,21.729156,17,Ignacego Maciejowskiego,Sandomierz
50.6978097,21.7501646,24,Doktora Zygmunta Schinzla,Sandomierz
50.8744797,20.6260823,48,Ignacego Paderewskiego,Kielce
50.8819756,20.6143578,39,Hoża,Kielce
51.0536717,21.0820979,29,Lipowa,Starachowice
51.1135451,20.8477938,138,Krakowska,Skarżysko-Kamienna
51.1184507,20.8573143,21,Księdza Jerzego Popiełuszki,Skarżysko-Kamienna
51.1189418,20.8641058,5,Powstańców Warszawy,Skarżysko-Kamienna
51.1092797,20.8528767,5,Energetyków,Skarżysko-Kamienna
50.788851,20.6113981,51,Szkolna,
50.7888409,20.6110386,53,Szkolna,
51.108131,20.8449501,17,Legionów,Skarżysko-Kamienna
51.10824,20.8443245,7,Legionów,Skarżysko-Kamienna
51.11669,20.8926555,20,Czerwonego Krzyża,Skarżysko-Kamienna
51.104076,20.8545476,88,Legionów,Skarżysko-Kamienna
50.873734,20.6202664,78,Henryka Sienkiewicza,Kielce
51.1130479,20.8808906,10,Wspólna,Skarżysko-Kamienna
51.113174,20.8822144,7,Bolesława Limanowskiego,Skarżysko-Kamienna
51.1128998,20.8832171,14,Bolesława Limanowskiego,Skarżysko-Kamienna
50.8709002,20.626932,29,Henryka Sienkiewicza,Kielce
51.0467176,20.8342771,9,Emilii Peck,
50.9441709,21.4073088,47,Osiedle Rosochy,Ostrowiec Świętokrzyski
51.1222815,20.8700594,23,Sezamkowa,Skarżysko-Kamienna
51.1144157,20.8656543,25,Juliusza Słowackiego,Skarżysko-Kamienna
51.1156837,20.3649644,10,Dorzeczna,Sielpia Wielka
51.0533331,21.0821149,29,Lipowa,
51.0538928,21.0823705,25,8 Maja,Starachowice
50.6498456,21.2590415,12,Staszowska,Bogoria
50.6492441,21.2580261,2,Południowa,Bogoria
50.6500175,21.25953,10,Staszowska,Bogoria
50.8854513,20.1159278,11,Emila Godlewskiego,Krasocin
50.8899935,20.1142628,2,Macierzy Szkolnej,
50.8880233,20.1138768,3,Macierzy Szkolnej,
50.5275709,21.2031038,8,Kościelna,Rytwiany
50.8014973,20.8070355,6,Plac Stanisława Staszica,Daleszyce
50.8015287,20.8070165,6,Plac Stanisława Staszica,Daleszyce
50.6593909,21.7486298,1,Bosmańska,Sandomierz
50.6595198,21.7484611,1,Bosmańska,Sandomierz
50.6687782,21.7613891,1,Cicha,Sandomierz
50.6711989,21.7659805,1,Flisaków,Sandomierz
50.693589,21.7536104,1,Lubelska,Sandomierz
50.6693783,21.7604605,1,Lwowska,Sandomierz
50.6721305,21.7632756,1,Nadbrzeżna,Sandomierz
50.6721678,21.7632721,1,Nadbrzeżna,Sandomierz
50.6715818,21.7623312,1,Powiśle,Sandomierz
50.6795982,21.7355442,1,Rokitek,Sandomierz
