lat,lon,housenumber,street,city
50.2618163,17.3981912,151,U Sv. Rocha,
50.2610876,17.3987888,154,U Sv. Rocha,
50.2613926,17.3987338,155,U Sv. Rocha,
50.2620488,17.3970162,2,nám. Svobody,
50.2623051,17.3969413,5,nám. Svobody,
50.2624138,17.3969049,6,nám. Svobody,
50.2621951,17.396975,4,nám. Svobody,
50.2617038,17.3972675,146,Krnovská,
50.2621238,17.39701,3,nám. Svobody,
50.2618476,17.397095,145,nám. Svobody,
50.2614938,17.3982963,149,U Sv. Rocha,
50.2612051,17.3969588,179,Krnovská,
50.2618076,17.40033,152,U Sv. Rocha,
50.2640713,17.3899613,347,Luční,
50.2698838,17.3910463,415,Polská,
50.2626538,17.3924625,791,Bezručova,
50.2630863,17.3937963,330,Bezručova,
50.2636463,17.3928963,695,Luční,
50.2637125,17.3937513,726,Zadní,
50.2637913,17.39408,512,Zadní,
50.2629463,17.3933199,616,Bezručova,
50.2633788,17.3924225,331,Luční,
50.2625338,17.3933063,614,Bezručova,Zlaté Hory
50.2634688,17.3927725,332,Luční,
50.2636738,17.3926088,335,Luční,
50.26296,17.3925688,635,Bezručova,
50.263525,17.3937749,336,Zadní,
50.2632425,17.3939925,338,Zadní,
50.262835,17.3929988,109,Bezručova,
50.2648188,17.392495,343,Úzká,
50.264555,17.3937075,366,Zadní,
50.2641875,17.3934825,806,Zadní,
50.2639175,17.3936288,727,Zadní,
50.2648238,17.3937213,358,Zadní,
50.2643863,17.3937687,362,Zadní,
50.26455,17.3933125,341,Zadní,
50.2650926,17.3932863,342,Zadní,
50.2630553,17.3948865,740,Bezručova,Zlaté Hory
50.2626438,17.3948425,378,Zadní,
50.2629563,17.3946675,375,Zadní,
50.2630238,17.3942338,329,Bezručova,
50.2629763,17.394105,328,Bezručova,
50.262765,17.3943025,323,Zadní,
50.2635963,17.394195,370,Zadní,
50.2629313,17.39679,18,nám. Svobody,
50.2626201,17.396215,97,nám. Svobody,
50.2626876,17.3961925,96,nám. Svobody,
50.2630725,17.3967475,20,nám. Svobody,
50.2629988,17.3967713,19,nám. Svobody,
50.2630275,17.3961275,93,nám. Svobody,
50.2625613,17.3962038,98,nám. Svobody,
50.2624826,17.396225,99,nám. Svobody,
50.26283,17.3956463,92,Bezručova,
50.263395,17.3959913,88,nám. Svobody,
50.2634725,17.3959763,87,nám. Svobody,
50.2632563,17.3960175,90,nám. Svobody,
50.2633313,17.3960163,89,nám. Svobody,
50.2631475,17.3960738,91,nám. Svobody,
50.2637188,17.3958463,84,nám. Svobody,
50.2638063,17.3958075,83,nám. Svobody,
50.26353,17.3956063,583,Bezručova,
50.26316,17.3967188,21,nám. Svobody,
