lat,lon,housenumber,street,city
51.6409796,15.1563294,38,Bohaterów Getta,Żary
51.6390207,15.1505046,19,Żagańska,Żary
51.6391614,15.1519597,31,Żagańska,Żary
51.6389175,15.1525637,36,Żagańska,Żary
51.5971103,15.2118335,53,,
51.635152,15.1479917,7,Rafała Kalinowskiego,Żary
51.6347899,15.148927,10,Aleksandra Fredry,Żary
51.6343684,15.1552281,4,Plac Władysława Łokietka,Żary
51.5958248,15.2131517,65,,
51.634297,15.1546754,29,Henryka Sienkiewicza,Żary
51.6400687,15.1566291,61,Żagańska,Żary
51.6346139,15.1496628,9a,Aleja Wojska Polskiego,Żary
51.6402195,15.1524218,22,Bohaterów Getta,Żary
51.6348731,15.1491616,9,Aleja Wojska Polskiego,Żary
51.6356427,15.1492965,7,Aleja Wojska Polskiego,Żary
51.6346264,15.1485513,6,Aleksandra Fredry,Żary
51.6345376,15.1524568,9,Marii Konopnickiej,Żary
51.6356158,15.1534609,19,Stanisława Wyspiańskiego,Żary
51.5947854,15.2117982,60,,
51.6345684,15.1521053,7,Marii Konopnickiej,Żary
51.6339404,15.1549161,33,Henryka Sienkiewicza,Żary
51.5962433,15.2142236,68,,
51.6353817,15.1494636,7a,Aleja Wojska Polskiego,Żary
51.6391435,15.148847,3,Żagańska,Żary
51.6327099,15.1547285,18,Generała Jana Henryka Dąbrowskiego,Żary
51.6338273,15.1544941,22,Henryka Sienkiewicza,Żary
51.5951526,15.2130469,63,,
51.6396201,15.1503997,14d,Bohaterów Getta,Żary
51.6399347,15.1544317,7,Kwiatowa,Żary
51.634572,15.1531532,13,Marii Konopnickiej,Żary
51.6342001,15.1535859,3,Józefa Ignacego Kraszewskiego,Żary
51.6334885,15.1512828,27,Generała Jana Henryka Dąbrowskiego,Żary
51.5956104,15.2130413,64,,
51.640003,15.1539312,6,Kwiatowa,Żary
51.6392213,15.1546716,51,Żagańska,Żary
51.6384335,15.156683,3,Szpitalna,Żary
51.6353215,15.1545373,17,Henryka Sienkiewicza,Żary
51.6341498,15.155539,12,Władysława Reymonta,Żary
51.6397869,15.1516752,1,Nadrzeczna,Żary
51.5951148,15.2119822,58,,
51.6343766,15.1535936,1,Józefa Ignacego Kraszewskiego,Żary
51.6342838,15.1531127,14,Marii Konopnickiej,Żary
51.6387147,15.1543573,42,Żagańska,Żary
51.6363547,15.1536064,8,Stanisława Wyspiańskiego,Żary
51.6354572,15.1557598,4,Władysława Reymonta,Żary
51.6330701,15.1560472,42,Henryka Sienkiewicza,Żary
51.6358228,15.1553784,5,Henryka Sienkiewicza,Żary
51.6340385,15.155476,3,Zofii Nałkowskiej,Żary
51.6390583,15.1493803,9,Żagańska,Żary
51.638074,15.1513394,5b,Zakopiańska,Żary
51.6346932,15.1551689,1,Plac Władysława Łokietka,Żary
51.6399702,15.1523098,22a,Bohaterów Getta,Żary
51.6411351,15.1568157,40,Bohaterów Getta,Żary
51.6351352,15.1494614,7b,Aleja Wojska Polskiego,Żary
51.6357832,15.1552696,7,Henryka Sienkiewicza,Żary
51.6329068,15.1562862,1,Tadeusza Boya-Żeleńskiego,Żary
51.6356236,15.1530532,28,Stanisława Wyspiańskiego,Żary
51.6373198,15.1508921,6,Zakopiańska,Żary
51.6362134,15.1534517,12,Stanisława Wyspiańskiego,Żary
51.6380048,15.1506138,5a,Zakopiańska,Żary
51.6415667,15.1577532,48,Bohaterów Getta,Żary
51.6324776,15.1552828,16,Generała Jana Henryka Dąbrowskiego,Żary
51.6342172,15.150577,2b,Marii Konopnickiej,Żary
51.6324,15.1555627,15,Generała Jana Henryka Dąbrowskiego,Żary
51.639925,15.1562683,59,Żagańska,Żary
51.635561,15.1522428,12,Adama Mickiewicza,Żary
51.6342689,15.1525419,10a,Marii Konopnickiej,Żary
51.6333276,15.1533509,22,Generała Jana Henryka Dąbrowskiego,Żary
51.6340517,15.1536489,5,Józefa Ignacego Kraszewskiego,Żary
51.6401675,15.1538341,4,Kwiatowa,Żary
51.6405418,15.158068,67,Żagańska,Żary
51.6349437,15.148634,12,Aleksandra Fredry,Żary
51.5964234,15.2128759,57,,
51.6338041,15.1551711,35,Henryka Sienkiewicza,Żary
51.6390516,15.1489655,5A,Żagańska,Żary
51.633949,15.1543197,20,Henryka Sienkiewicza,Żary
51.6404802,15.1557563,36a,Bohaterów Getta,Żary
51.6356401,15.1544972,8,Henryka Sienkiewicza,Żary
51.6342023,15.154194,18,Henryka Sienkiewicza,Żary
51.640646,15.1585238,69,Żagańska,Żary
51.6342616,15.1527437,12,Marii Konopnickiej,Żary
51.6353434,15.1540641,14,Henryka Sienkiewicza,Żary
51.6341303,15.151165,2a,Marii Konopnickiej,Żary
51.639856,15.1500424,14,Bohaterów Getta,Żary
51.6343854,15.1555025,6,Plac Władysława Łokietka,Żary
51.6391101,15.1500327,13,Żagańska,Żary
51.639399,15.150388,17,Żagańska,Żary
51.6390765,15.1495585,11,Żagańska,Żary
51.6391825,15.1540749,45,Żagańska,Żary
51.6377599,15.154325,4j,Juliusza Słowackiego,Żary
51.6335268,15.1523287,24,Generała Jana Henryka Dąbrowskiego,Żary
51.6399224,15.151746,1a,Nadrzeczna,Żary
51.6356179,15.1550015,11,Henryka Sienkiewicza,Żary
51.6404319,15.1559282,6,Zielona,Żary
51.6420525,15.1588654,54,Bohaterów Getta,Żary
51.6330949,15.1555894,38,Henryka Sienkiewicza,Żary
51.6339701,15.1504974,34,Aleja Wojska Polskiego,Żary
51.6346498,15.154757,27,Henryka Sienkiewicza,Żary
51.6395906,15.1561266,50,Żagańska,Żary
51.6353517,15.1529566,28,Adama Mickiewicza,Żary
51.6418511,15.1584423,52,Bohaterów Getta,Żary
51.634977,15.1538958,14a,Henryka Sienkiewicza,Żary
51.63997,15.1520124,22b,Bohaterów Getta,Żary
51.5973344,15.2112268,51,,
51.6414088,15.1573719,44,Bohaterów Getta,Żary
51.6354942,15.1488252,10,Rafała Kalinowskiego,Żary
51.6348942,15.1482524,2,Aleksandra Fredry,Żary
51.6353915,15.1485467,9,Rafała Kalinowskiego,Żary
51.6339786,15.1553902,1,Zofii Nałkowskiej,Żary
51.6334449,15.1529393,23,Generała Jana Henryka Dąbrowskiego,Żary
51.6397192,15.1510313,14a,Bohaterów Getta,Żary
51.5974387,15.2109414,50,,
51.6393244,15.1488672,1a,Żagańska,Żary
51.6323326,15.1558553,14,Generała Jana Henryka Dąbrowskiego,Żary
51.6403505,15.1575361,65,Żagańska,Żary
51.6343296,15.149352,7,Partyzantów,Żary
51.6331095,15.154022,21,Generała Jana Henryka Dąbrowskiego,Żary
51.632968,15.1542246,20,Generała Jana Henryka Dąbrowskiego,Żary
51.6327914,15.1544891,19,Generała Jana Henryka Dąbrowskiego,Żary
51.6337092,15.1535643,11,Józefa Ignacego Kraszewskiego,Żary
51.6403216,15.1538695,2,Kwiatowa,Żary
51.6363978,15.1536389,6,Stanisława Wyspiańskiego,Żary
51.5952997,15.2121797,59,,
51.6403583,15.1554534,1,Zielona,Żary
51.6403941,15.1547636,34,Bohaterów Getta,Żary
51.6390179,15.1509686,25a,Żagańska,Żary
51.5954382,15.2130916,62,,
51.6401805,15.1543512,3,Kwiatowa,Żary
51.63934,15.1557308,48,Żagańska,Żary
51.6392737,15.153783,43,Żagańska,Żary
51.6333169,15.1554263,34,Henryka Sienkiewicza,Żary
51.633578,15.1546849,26,Henryka Sienkiewicza,Żary
51.6387877,15.1505088,24,Żagańska,Żary
51.6335234,15.1517005,26,Generała Jana Henryka Dąbrowskiego,Żary
51.6397287,15.1505518,14c,Bohaterów Getta,Żary
51.6403446,15.1543468,1,Kwiatowa,Żary
51.634664,15.1539364,17,Marii Konopnickiej,Żary
51.6349603,15.1552923,10,Władysława Reymonta,Żary
51.6393831,15.1552639,55,Żagańska,Żary
51.6379034,15.1555745,4L,Juliusza Słowackiego,Żary
51.6405702,15.1556128,36,Bohaterów Getta,Żary
51.6356721,15.1550898,9,Henryka Sienkiewicza,Żary
51.6343079,15.1519471,8,Marii Konopnickiej,Żary
51.6339095,15.15318,2a,Józefa Ignacego Kraszewskiego,Żary
51.6389282,15.1522503,34,Żagańska,Żary
51.6347317,15.1553953,3,Plac Władysława Łokietka,Żary
51.6387898,15.1507514,26,Żagańska,Żary
51.6351163,15.1554147,8,Władysława Reymonta,Żary
51.6356133,15.1558285,2,Władysława Reymonta,Żary
51.6412492,15.1570861,42,Bohaterów Getta,Żary
51.5961402,15.2136252,66,,
51.6352352,15.1481112,8,Rafała Kalinowskiego,Żary
51.6388465,15.1512892,26a,Żagańska,Żary
51.6343187,15.1549666,2,Plac Władysława Łokietka,Żary
51.6341964,15.1504372,32,Aleja Wojska Polskiego,Żary
51.6391975,15.1554861,44,Żagańska,Żary
51.6325822,15.1561109,1a,Tadeusza Boya-Żeleńskiego,Żary
51.6374896,15.1511831,7,Zakopiańska,Żary
51.6343932,15.1497644,11,Aleja Wojska Polskiego,Żary
51.6352369,15.1533486,36,Adama Mickiewicza,Żary
51.6351418,15.1536708,40,Adama Mickiewicza,Żary
51.6388701,15.1515223,28,Żagańska,Żary
51.6345359,15.1528029,11,Marii Konopnickiej,Żary
51.6403149,15.1530127,26,Bohaterów Getta,Żary
51.6342699,15.1523435,10,Marii Konopnickiej,Żary
51.6364294,15.1526804,11,Bolesława Prusa,Żary
51.5968246,15.2122275,54,,
51.6337531,15.1531004,2,Józefa Ignacego Kraszewskiego,Żary
51.6344295,15.154117,16,Henryka Sienkiewicza,Żary
51.6391216,15.1486167,1,Żagańska,Żary
51.6390346,15.1556574,44A,Żagańska,Żary
